cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncator,idnccotr,nccomrer,idncgtpr
"16282","0","311144","2993722","BANK OF BEARDEN","Bearden","AR","71720","12/31/2021","5/18/2022","NM","1 N 2nd St","BEARDEN BANCSHARES INC","1","0","0","7","1","Ouachita","","","7/5/1945","7/5/1945","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","","0","0","","0","","0","","0","0","0","","0","0","0","0",""
"18930","14049","302030","1138272","BANK OF BELLE GLADE","Belle Glade","FL","33430","12/31/2021","5/18/2022","NM","108 S.E. Ave. D","BELLE GLADE BANK CORP","1","0","0","7","0","Palm Beach","33100","Miami-Fort Lauderdale-West Palm Beach, FL","11/14/1963","11/14/1963","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.bankofbelleglade.com","0","0","0","0","","0","","0","0","0","","0","0","0","",""
"58114","0","3374403","4421564","BANK OF BELLEVILLE","Belleville","IL","62220","12/31/2021","5/18/2022","NM","215 S Illinois St","BELLEVILLE BCORP INC","4","0","0","4","0","Saint Clair","41180","St. Louis, MO-IL","11/4/2005","11/4/2005","8/1/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.bankofbelleville.com","0","0","0","0","0","0","0","0","0","0","","0","0","0","",""
"16959","0","572347","1061316","BANK OF BILLINGS","Billings","MO","65610","12/31/2021","5/18/2022","NM","104 N E Elm St.","FIRST MIAMI BANCSHARES INC","2","0","0","4","0","Christian","44180","Springfield, MO","3/14/1889","12/1/1950","7/30/2012","Stock","0","0","FDIC","DIF","Kansas City","DALLAS","Springfield Mo","St. louis","Western","West","0","1","www.thebankofbillings.com","0.638591117917305","0.678253497244595","0","0","74.7747747747748","0.733422494499331","0","0.769021984981453","0.468946585840101","1.75054704595186","","1.75054704595186","0","25.6410256410256","","0"
"59074","0","4536084","","BANK OF BIRD-IN-HAND","Bird In Hand","PA","17505","12/31/2021","5/18/2022","NM","309 N. Ronks Rd.","","7","0","0","2","0","Lancaster","29540","Lancaster, PA","11/29/2013","11/29/2013","3/1/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","www.bihbank.com","0","0","0","0","0","0","0","0","0","0","","0","0","0","0",""
"1143","10296","680354","1206546","BANK OF BLUE VALLEY","Overland Park","KS","66213","12/31/2021","5/18/2022","NM","11935 Riley St.","HEARTLAND FINANCIAL USA INC","10","0","1","4","0","Johnson","28140","Kansas City, MO-KS","1/4/1871","1/1/1934","8/26/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","0","www.bankbv.com","0.879723504132756","1.14748205701465","0","1.58501660653343","0","0.754646142293974","1.25252525252525","0.514675198219502","0.285605690394744","2.55362614913177E-02","0.530973451327434","6.62295516259355E-03","0","8.90551251224508E-03","","0"
"10883","0","695947","3917873","BANK OF BLUFFS","Bluffs","IL","62621","12/31/2021","5/18/2022","NM","115 N. Bluffs St.","SCOTT MORGAN BCORP INC","2","0","0","2","1","Scott","","","8/3/1893","1/1/1934","7/8/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.bankofbluffs.com","0.581237438209571","0.659799860708918","","0","","2.58769407705578","0","2.62199563000728","0","1.43824027072758","","1.43824027072758","1.42671854734112","1.45985401459854","","0"
"6137","15392","759625","","BANK OF BOTETOURT","Buchanan","VA","24066","12/31/2021","5/18/2022","NM","19747 Main St.","","13","0","0","4","0","Botetourt","40220","Roanoke, VA","9/27/1899","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.bankofbotetourt.com","0.55123681448014","0.56300585641903","0.781612909740876","0.494543610093762","0","0.660436288214639","1.78803495406677","0.483952418359331","6.83611956994593E-02","1.2750871976671","0","1.43546829739298","0","2.50449236298293","0","0"
"57952","0","3308529","3308510","BANK OF BOZEMAN","Bozeman","MT","59718","12/31/2021","5/18/2022","NM","875 Harmon Stream Blvd.","BOZEMAN BCORP INC","1","0","0","4","0","Gallatin","","","4/15/2005","4/15/2005","3/12/2018","Stock","0","0","FDIC","DIF","San Francisco","KANSAS CITY","Billings","Minneapolis","Western","West","0","1","www.bankofbozeman.com","0.309237361763537","0","0","0","0","0","0","0","1.88933873144399","0","0","0","0","0","0","0"
"57102","0","3042234","2112439","BANK OF BRENHAM, NATIONAL ASSOCIATION","Brenham","TX","77833","12/31/2021","5/18/2022","N","501 S. Austin St.","INDUSTRY BANCSHARES INC","1","0","0","7","0","Washington","","","8/7/2001","8/7/2001","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","0","http://www.bankofbrenham.com","1.2262719134241","1.05603905752494","0.191783587362471","0.762741829570137","0","1.49846801991574","","1.49846801991574","2.97590477104733","0.231124807395994","","0.231124807395994","0.591278640059128","3.93545848091303E-02","0","0"
"5605","0","351131","1079236","BANK OF BREWTON","Brewton","AL","36426","12/31/2021","5/18/2022","NM","102 Belleville Ave.","REPTON SUPPLY CO INC","2","0","0","7","0","Escambia","","","8/1/1889","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.bankofbrewton.com","4.08369895376308","4.32636946866261","0","8.04339693228582","","1.61725067385445","0","1.63654960790999","6.91565770572543","0.177304964539007","2.39234449760766","0","0","0","","0"
"2224","13855","17950","1122310","BANK OF BRIDGER, NATIONAL ASSOCIATION","Bridger","MT","59014","12/31/2021","5/18/2022","N","101 S. Main St.","BRIDGER CO THE","12","0","1","2","0","Carbon","13740","Billings, MT","5/1/1906","1/1/1934","10/4/2019","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.bankofbridger.com","0.64684052324898","0.807814629713767","0","6.38548693431135E-02","0","0.365481216935632","0","0.384385860216941","6.68091929449492E-03","0","","0","0","0","0","74.1952232606438"
"9385","0","236256","1022063","BANK OF BROOKFIELD - PURDIN, NATIONAL ASSOCIATION","Brookfield","MO","64628","12/31/2021","5/18/2022","N","939 Park Circle Dr.","CAPITAL BANCSHARES INC","4","0","0","2","1","Linn","","","12/14/1894","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.bankbp.com","0","0","0","0","","0","","0","0","0","","0","0","0","",""
"35439","0","2877831","4361923","BANK OF BROOKHAVEN","Brookhaven","MS","39601","12/31/2021","5/18/2022","NM","411 Brookway Blvd","HAVEN CAPITAL CORP","1","0","0","4","0","Lincoln","","","1/31/2000","1/31/2000","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.bankofbrookhaven.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"2733","13402","825940","1096297","BANK OF BUFFALO","Buffalo","KY","42716","12/31/2021","5/18/2022","SM","2441 Greensburg Rd.","BUFFALO BANCSHARES INC","2","0","0","8","1","Larue","21060","Elizabethtown-Fort Knox, KY","1/7/1901","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.thebankofbuffalo.com","0.248331911904881","8.67588105067911E-02","0","0","0","0.148817160158054","","0.148817160158054","0","1.47523709167545","","1.47523709167545","0.564174894217207","2.21543162719633","","0"
"20239","10994","904845","1249619","BANK OF CADIZ AND TRUST COMPANY","Cadiz","KY","42211","12/31/2021","5/18/2022","SM","79 Main St.","CADIZ BCORP INC","5","0","0","8","1","Trigg","17300","Clarksville, TN-KY","8/7/1970","8/7/1970","8/1/2021","Stock","0","1","FED","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Southeast","0","1","http://www.bankofcadiz.com","0.508124882773202","0.569452141178269","0","1.22789333822047","0","0.520453175081718","0","0.666829307961291","0","0","","0","0","0","","0"
"12549","12789","960047","2753289","BANK OF CALHOUN COUNTY","Hardin","IL","62047","12/31/2021","5/18/2022","NM","Park &main St.","BCC BANCSHARES INC","3","0","0","8","0","Calhoun","41180","St. Louis, MO-IL","1/1/1898","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","http://www.bankofcalhouncounty.com","0.192829595772033","0.216340375524158","0","0","0","5.24957347215539E-02","","5.24957347215539E-02","0","0","","0","0","0","","0"
"17190","11925","124830","2087939","BANK OF CAMILLA","Camilla","GA","31730","12/31/2021","5/18/2022","NM","50 E. Broad St.","CAMILLA BANCSHARES INC","1","0","0","2","0","Mitchell","","","1/1/1890","3/6/1953","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.bankofcamilla.net","1.06525214358378","0.729210759225767","0","0","0","1.80754917597023","","1.80754917597023","1.83402109124255","0.302343159486017","0","0.419287211740042","0.661157024793388","0","","0"
"12325","0","458946","3045815","BANK OF CASHTON","Cashton","WI","54619","12/31/2021","5/18/2022","NM","724 Front St.","EAGLE BANCSHARES INC","1","0","0","2","1","Monroe","","","3/15/1899","1/1/1934","4/12/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","www.bankofcashton.bank","7.53885409417769E-02","0","0","0","0","0","","0","0.241260229906807","0.045045045045045","","0.045045045045045","0","0.127713920817369","","0"
"9406","0","92902","","BANK OF CATTARAUGUS","Cattaraugus","NY","14719","12/31/2021","5/18/2022","SM","24 Main St.","","1","0","0","7","0","Cattaraugus","","","3/30/1882","1/1/1934","12/31/2008","Stock","0","0","FED","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","","0.7049945387747","1.15522290920924","0","0","","2.00621644532354","","2.00621644532354","0","0","","0","0","0","","0"
"105","13834","629148","1099663","BANK OF CAVE CITY","Cave City","AR","72521","12/31/2021","5/18/2022","SM","137 S Main St.","SHARP BANCSHARES INC","5","0","0","2","1","Sharp","","","7/1/1906","1/1/1934","10/13/2016","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.bankofcavecity.com","0.898655792176408","1.11924932344982","0","4.93165866272627","0","2.20160030301596","","2.20160030301596","0","1.26050420168067","0","1.3677811550152","0","1.78622058406578","","0"
"58479","0","3588312","4974453","BANK OF CENTRAL FLORIDA","Lakeland","FL","33813","12/31/2021","5/18/2022","NM","5015 S. Florida Ave.","BANK OF CENTRAL FL HOLDING CO","5","0","0","4","0","Polk","29460","Lakeland-Winter Haven, FL","3/19/2007","3/19/2007","6/15/2011","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.bankofcentralflorida.com","0","0","0","0","0","0","0","0","0","0","","0","0","0","",""
"9023","10239","1014125","2234920","BANK OF CHARLES TOWN","Charles Town","WV","25414","12/31/2021","5/18/2022","NM","111 E. Washington St.","POTOMAC BANCSHARES INC","9","0","1","4","0","Jefferson","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","2/20/1870","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Scott Depot","Richmond","Northeastern","Northeast","0","1","www.mybct.bank","1.85505095593095E-02","2.04561290611276E-02","0","0","0","0.053663363015881","0","5.74217628481194E-02","0","0","","0","0","0","0","0"
"2327","0","815754","2355870","BANK OF CHEROKEE COUNTY","Hulbert","OK","74441","12/31/2021","5/18/2022","SM","Main &broadway","GRANDVIEW BANKSHARES INC","3","0","0","4","0","Cherokee","","","12/1/1908","1/1/1934","8/1/2020","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bankofcherokeecounty.net","5.32441571543333E-02","3.92315374007323E-02","2.52823192314175E-02","0","0","9.16758342500917E-02","0","9.28533845058652E-02","0","0.230414746543779","","0.230414746543779","0.131061598951507","0.50251256281407","0","0"
"10885","0","318639","","BANK OF CHESTNUT","Chestnut","IL","62518","12/31/2021","5/18/2022","NM","100 Olive St.","","1","0","0","5","0","Logan","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","http://www.bankofchestnut.com","0.742059958444642","1.10460620788689","0","0","","1.57878118092832","","1.57878118092832","0","0","","0","0","0","","0"
"33653","0","908508","","BANK OF CHINA","New York","NY","10018","12/31/2021","5/18/2022","OI","1045 Ave. Of The Americas","","1","0","0","9","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1912","11/16/1981","10/4/2021","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","1.76925511610137","","","","","","","","","","","","","","",""
"6123","12293","753324","1951770","BANK OF CLARKE COUNTY","Berryville","VA","22611","12/31/2021","5/18/2022","SM","2 E. Main St.","EAGLE FINANCIAL SERVICES INC","13","0","0","4","0","Clarke","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","4/1/1881","1/1/1934","5/25/2017","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","0","1","http://www.bankofclarke.bank","0.280356212535551","0.365588865351358","0.176991150442478","0.443174946691703","0","0.324491353193161","8.08655401260387E-02","0.36266713274491","0","4.29811742456804E-03","0","4.31909471774716E-03","9.96346728661574E-02","0","","0"
"16953","0","76153","1065266","BANK OF CLARKS","Clarks","NE","68628","12/31/2021","5/18/2022","NM","301 N Green","CLARK BANCSHARES INC","2","0","0","2","0","Merrick","24260","Grand Island, NE","2/15/1937","11/24/1950","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","https://bankofclarks.net","2.61167572677854","0","","0","","0","","0","0","1.40646976090014","","1.40646976090014","1.54846701765252","0","","0"
"13167","15829","720344","1119404","BANK OF CLARKSON","Clarkson","KY","42726","12/31/2021","5/18/2022","NM","101 E. Main St.","FIRST BRECKINRIDGE BANCSHARES","2","0","0","8","0","Grayson","","","1/1/1904","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.bankofclarkson.com","3.07144134249444","3.4838410615213","0","12.3234916559692","0","0.861384683227988","0","0.862855964896781","0","0","","0","0","0","0","0"
"26955","14086","144034","1399774","BANK OF CLEVELAND","Cleveland","TN","37311","12/31/2021","5/18/2022","NM","75 Bobby Taylor Ave","BRADLEY COUNTY FINANCIAL CORP","5","0","0","4","0","Bradley","17420","Cleveland, TN","5/8/1987","5/8/1987","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","http://www.bankofcleveland.com","0.14296126030162","0.151962098864754","0","0.284820730481403","0","0","0","0","0","0","","0","0","0","","0"
"16980","13686","255659","1053272","BANK OF COLORADO","Fort Collins","CO","80525","12/31/2021","5/18/2022","NM","1609 E. Harmony Rd.","PINNACLE BCORP INC","56","0","1","4","0","Larimer","22660","Fort Collins, CO","1/1/1900","1/26/1951","7/1/2017","Stock","0","1","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","0","www.bankofcolorado.com","0.334502446621185","0.371964829899618","0.134585721144515","0.380092404857162","0","0.144908147738795","9.98774231624824E-02","0.150482851839727","0.103497610422818","0.187803800265135","1.83714001986097","9.06591799730947E-02","0.111996017919363","7.17360114777618E-02","0","0"
"8775","10979","839246","1132140","BANK OF COLUMBIA","Columbia","KY","42728","12/31/2021","5/18/2022","NM","144 Public Sq.","COLUMBIA BANCSHARES INC","3","0","0","2","1","Adair","","","1/1/1866","1/1/1934","7/15/2019","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.bankcolumbia.com","1.23395853899309","1.56760480220429","0","4.8958071805172","0","2.52079657171666E-02","0","2.54086558821038E-02","5.91416018925313E-02","0","","0","0","0","","0"
"26217","13456","862057","2124795","BANK OF COMMERCE","Chanute","KS","66720","12/31/2021","5/18/2022","SM","101 W. Main St.","SOUTHEAST BANCSHARES INC","11","0","0","2","1","Neosho","","","5/2/1985","5/2/1985","1/1/2020","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","http://www.boc-ks.com","0","0","0","0","0","0","","0","0","0","","0","0","0","",""
"13274","13499","152057","2480491","BANK OF COMMERCE","Chelsea","OK","74016","12/31/2021","5/18/2022","SM","322 W. 6th St.","COMMERCE BANCSHARES INC","6","0","0","4","0","Rogers","46140","Tulsa, OK","3/23/1896","1/1/1934","8/1/2020","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bankboc.com","0.143003241406805","0.187803089746723","0","0","0","0.719743652945526","0","0.725826497638578","0","0.117472486707061","","0.117472486707061","0.168693953653556","0","","0"
"57491","52630","3134698","3144295","BANK OF COMMERCE","Duncan","OK","73534","12/31/2021","5/18/2022","NM","1601 W. Commerce","COMMERCE BCORP INC","6","0","0","4","1","Stephens","","","12/16/2002","12/16/2002","7/31/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bocokonline.com","3.83763670019268","1.08477011494253","0","1.2880237711523","0","0","","0","8.78213548508163","0.192122958693564","","0.192122958693564","0.235849056603774","0","","0"
